binary,log_path,io_rw,io_meta,net_total,net_ipv4,net_ipv6,net_unix,mem_mgmt,process_create,execve,priv_ctrl,errno_total,errno_perm,errno_enoent,touch_sensitive,w_x_transition,uses_unlink,duration,rate_cps,err_rate,net_ratio
runcon.strace,strace_logs/runcon.strace.log,11.0,26.0,0.0,0.0,0.0,1.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.016108989715576172,4222.245478495101,0.0,0.0
sccmap.strace,strace_logs/sccmap.strace.log,8.0,14.0,0.0,0.0,0.0,0.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.010711908340454102,4575.348327360947,0.0,0.0
scp.strace,strace_logs/scp.strace.log,15.0,29.0,4.0,0.0,0.0,4.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020493030548095703,3904.7662005258626,0.0,0.12121212121212122
script.strace,strace_logs/script.strace.log,62.0,232.0,8.0,0.0,0.0,8.0,126.0,5.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1824948787689209,2455.863407796049,0.0,0.03333333333333333
scriptlive.strace,strace_logs/scriptlive.strace.log,10.0,19.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.010725021362304688,4383.275653565713,0.0,0.0
scriptreplay.strace,strace_logs/scriptreplay.strace.log,10.0,19.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.012741804122924805,3689.6456224388603,0.0,0.0
sdiff.strace,strace_logs/sdiff.strace.log,15.0,19.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.013840913772583008,3902.4765128417134,0.0,0.0
sed.strace,strace_logs/sed.strace.log,30.0,34.0,0.0,0.0,0.0,0.0,36.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03218197822570801,3139.402471458946,0.0,0.0
seq.strace,strace_logs/seq.strace.log,11.0,19.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.010854005813598633,4423.330411861614,0.0,0.0
set_unicharset_properties.strace,strace_logs/set_unicharset_properties.strace.log,33.0,92.0,0.0,0.0,0.0,0.0,172.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2757909297943115,1081.5286461822811,0.0,0.0
setarch.strace,strace_logs/setarch.strace.log,10.0,19.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.012160062789916992,3866.111620885046,0.0,0.0
setpriv.strace,strace_logs/setpriv.strace.log,11.0,22.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01120901107788086,4996.980431360871,0.0,0.0
setsid.strace,strace_logs/setsid.strace.log,11.0,19.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.011362075805664062,4225.580157797549,0.0,0.0
setterm.strace,strace_logs/setterm.strace.log,12.0,22.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.012154102325439453,4690.774569422104,0.0,0.0
setxkbmap.strace,strace_logs/setxkbmap.strace.log,13.0,28.0,0.0,0.0,0.0,0.0,56.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.016592025756835938,5907.451776066215,0.0,0.0
sftp.strace,strace_logs/sftp.strace.log,16.0,30.0,0.0,0.0,0.0,0.0,51.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.026726961135864258,3667.709413832169,0.0,0.0
sha1sum.strace,strace_logs/sha1sum.strace.log,7.0,15.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.013299942016601562,3008.531908791051,0.0,0.0
sha224sum.strace,strace_logs/sha224sum.strace.log,7.0,15.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.009943008422851562,4023.927297141761,0.0,0.0
sha256sum.strace,strace_logs/sha256sum.strace.log,7.0,15.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01032114028930664,3876.5407715407714,0.0,0.0
sha384sum.strace,strace_logs/sha384sum.strace.log,7.0,15.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.009833097457885742,4068.894188104648,0.0,0.0
sha512sum.strace,strace_logs/sha512sum.strace.log,7.0,15.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01689314842224121,2368.823865641098,0.0,0.0
shapeclustering.strace,strace_logs/shapeclustering.strace.log,32.0,89.0,0.0,0.0,0.0,0.0,166.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.054122209548950195,5322.2905090196255,0.0,0.0
shred.strace,strace_logs/shred.strace.log,11.0,19.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.010898828506469727,4405.143066523746,0.0,0.0
shuf.strace,strace_logs/shuf.strace.log,6.0,15.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.009849071502685547,3960.764124909223,0.0,0.0
skill.strace,strace_logs/skill.strace.log,43.0,42.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.028446197509765625,5485.037012203299,0.0,0.0
slabtop.strace,strace_logs/slabtop.strace.log,97.0,72.0,0.0,0.0,0.0,0.0,75.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06491804122924805,3867.413638600589,0.0,0.0
sleep.strace,strace_logs/sleep.strace.log,11.0,19.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.011512041091918945,4170.547312830072,0.0,0.0
socat.strace,strace_logs/socat.strace.log,20.0,47.0,0.0,0.0,0.0,1.0,87.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.030358076095581055,5139.665556698683,0.0,0.0
soelim.strace,strace_logs/soelim.strace.log,10.0,18.0,0.0,0.0,0.0,0.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03036808967590332,2075.546034088857,0.0,0.0
sort.strace,strace_logs/sort.strace.log,6.0,15.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.014705896377563477,2788.9973411585415,0.0,0.0
split.strace,strace_logs/split.strace.log,6.0,14.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.007405996322631836,5267.003154878795,0.0,0.0
sponge.strace,strace_logs/sponge.strace.log,6.0,9.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.017192840576171875,1862.2398491235856,0.0,0.0
ss.strace,strace_logs/ss.strace.log,22.0,152.0,83.0,8.0,3.0,6.0,58.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18659520149230957,1817.7669762610253,0.0,0.35319148936170214
ssh-add.strace,strace_logs/ssh-add.strace.log,12.0,15.0,0.0,0.0,0.0,0.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0404360294342041,1336.4426919652597,0.0,0.0
ssh-agent.strace,strace_logs/ssh-agent.strace.log,11.0,21.0,3.0,0.0,0.0,2.0,26.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.025665998458862305,2611.457571225534,0.0,0.125
ssh-keygen.strace,strace_logs/ssh-keygen.strace.log,20.0,41.0,4.0,0.0,0.0,4.0,39.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7074971199035645,155.06423140613953,0.0,0.08888888888888889
ssh-keyscan.strace,strace_logs/ssh-keyscan.strace.log,13.0,18.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020307064056396484,3152.612651748186,0.0,0.0
ssh.strace,strace_logs/ssh.strace.log,27.0,63.0,4.0,0.0,0.0,4.0,88.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.043440818786621094,4305.7070755856075,0.0,0.05970149253731343
stat.strace,strace_logs/stat.strace.log,15.0,29.0,0.0,0.0,0.0,0.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.017023801803588867,4347.855118132291,0.0,0.0
stdbuf.strace,strace_logs/stdbuf.strace.log,11.0,19.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.010018110275268555,4792.322782550751,0.0,0.0
strace.strace,strace_logs/strace.strace.log,12.0,24.0,0.0,0.0,0.0,0.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04076719284057617,1889.7736592783203,0.0,0.0
stty.strace,strace_logs/stty.strace.log,11.0,23.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.012533903121948242,4149.747560442069,0.0,0.0
su.strace,strace_logs/su.strace.log,108.0,358.0,48.0,0.0,0.0,21.0,216.0,1.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21688413619995117,3505.175147689622,0.0,0.11822660098522167
sudo.strace,strace_logs/sudo.strace.log,116.0,152.0,21.0,1.0,2.0,12.0,71.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07476687431335449,5056.714893413479,0.0,0.12138728323699421
sudoreplay.strace,strace_logs/sudoreplay.strace.log,14.0,47.0,0.0,0.0,0.0,0.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.021984100341796875,4140.355196946035,0.0,0.0
sum.strace,strace_logs/sum.strace.log,7.0,15.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.009890079498291016,4045.4568728605177,0.0,0.0
sync.strace,strace_logs/sync.strace.log,5.0,12.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.025364160537719727,1380.8997979038397,0.0,0.0
systemctl.strace,strace_logs/systemctl.strace.log,18.0,77.0,0.0,0.0,0.0,0.0,70.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11797404289245605,1458.94783142927,0.0,0.0
systemd-analyze.strace,strace_logs/systemd-analyze.strace.log,30.0,109.0,0.0,0.0,0.0,0.0,141.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.054953813552856445,5223.567487949743,0.0,0.0
systemd-ask-password.strace,strace_logs/systemd-ask-password.strace.log,28.0,95.0,3.0,0.0,0.0,2.0,134.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05224299430847168,5150.015740018163,0.0,0.030612244897959183
systemd-cat.strace,strace_logs/systemd-cat.strace.log,27.0,91.0,2.0,0.0,0.0,2.0,134.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1421351432800293,1851.3516718722217,0.0,0.021505376344086023
systemd-cgls.strace,strace_logs/systemd-cgls.strace.log,64.0,168.0,0.0,0.0,0.0,0.0,135.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08763408660888672,4268.745742238087,0.0,0.0
systemd-cgtop.strace,strace_logs/systemd-cgtop.strace.log,49.0,148.0,0.0,0.0,0.0,0.0,134.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.057288169860839844,5900.996470842836,0.0,0.0
systemd-cryptenroll.strace,strace_logs/systemd-cryptenroll.strace.log,34.0,112.0,0.0,0.0,0.0,0.0,174.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06654000282287598,4915.337032272859,0.0,0.0
systemd-delta.strace,strace_logs/systemd-delta.strace.log,28.0,980.0,0.0,0.0,0.0,0.0,135.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2385549545288086,4821.692164082145,0.0,0.0
systemd-detect-virt.strace,strace_logs/systemd-detect-virt.strace.log,35.0,105.0,0.0,0.0,0.0,0.0,134.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07799911499023438,3603.6049787254856,0.0,0.0
systemd-escape.strace,strace_logs/systemd-escape.strace.log,27.0,90.0,0.0,0.0,0.0,0.0,134.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13322687149047852,1937.5462621287988,0.0,0.0
systemd-id128.strace,strace_logs/systemd-id128.strace.log,27.0,90.0,0.0,0.0,0.0,0.0,134.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20116782188415527,1283.5112763241636,0.0,0.0
systemd-inhibit.strace,strace_logs/systemd-inhibit.strace.log,27.0,91.0,6.0,0.0,0.0,2.0,134.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.042665958404541016,6258.91638074589,0.0,0.061855670103092786
systemd-machine-id-setup.strace,strace_logs/systemd-machine-id-setup.strace.log,29.0,93.0,0.0,0.0,0.0,0.0,134.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18242692947387695,1442.6731167843336,0.0,0.0
systemd-mount.strace,strace_logs/systemd-mount.strace.log,27.0,91.0,0.0,0.0,0.0,0.0,134.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06676387786865234,3880.3432656734326,0.0,0.0
systemd-notify.strace,strace_logs/systemd-notify.strace.log,28.0,91.0,0.0,0.0,0.0,0.0,134.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07552289962768555,3443.664427369099,0.0,0.0
systemd-path.strace,strace_logs/systemd-path.strace.log,28.0,101.0,0.0,0.0,0.0,0.0,134.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05195784568786621,5197.52030267016,0.0,0.0
systemd-run.strace,strace_logs/systemd-run.strace.log,27.0,90.0,0.0,0.0,0.0,0.0,134.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04163312911987305,6197.987962570581,0.0,0.0
systemd-socket-activate.strace,strace_logs/systemd-socket-activate.strace.log,27.0,90.0,0.0,0.0,0.0,0.0,134.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1683189868927002,1533.803902654604,0.0,0.0
systemd-stdio-bridge.strace,strace_logs/systemd-stdio-bridge.strace.log,27.0,94.0,11.0,0.0,0.0,4.0,134.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06333494186401367,4374.573131159513,0.0,0.10476190476190476
systemd-sysext.strace,strace_logs/systemd-sysext.strace.log,28.0,105.0,0.0,0.0,0.0,0.0,134.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.050015926361083984,5479.25502664671,0.0,0.0
systemd-sysusers.strace,strace_logs/systemd-sysusers.strace.log,47.0,183.0,4.0,0.0,0.0,4.0,134.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1193079948425293,3177.652164008201,0.0,0.0213903743315508
systemd-tmpfiles.strace,strace_logs/systemd-tmpfiles.strace.log,27.0,91.0,0.0,0.0,0.0,0.0,134.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0426790714263916,6069.548151210274,0.0,0.0
systemd-tty-ask-password-agent.strace,strace_logs/systemd-tty-ask-password-agent.strace.log,34.0,113.0,2.0,0.0,0.0,2.0,135.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13616013526916504,2152.878003211363,0.0,0.017391304347826087
tabs.strace,strace_logs/tabs.strace.log,9.0,20.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.024542808532714844,2079.0017874489995,0.0,0.0
tac.strace,strace_logs/tac.strace.log,9.0,22.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.011929988861083984,4108.296374755186,0.0,0.0
tail.strace,strace_logs/tail.strace.log,8.0,21.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01197195053100586,3926.843151312383,0.0,0.0
tar.strace,strace_logs/tar.strace.log,16.0,32.0,0.0,0.0,0.0,0.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.022171974182128906,3789.5665620026666,0.0,0.0
taskset.strace,strace_logs/taskset.strace.log,11.0,19.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.012202978134155273,3934.4660336439833,0.0,0.0
tbl.strace,strace_logs/tbl.strace.log,10.0,18.0,0.0,0.0,0.0,0.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04719686508178711,1335.8344194223016,0.0,0.0
tclsh8.6.strace,strace_logs/tclsh8.6.strace.log,20.0,36.0,4.0,0.0,0.0,4.0,38.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06026196479797363,1710.2041446923329,0.0,0.1
tee.strace,strace_logs/tee.strace.log,8.0,20.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01306009292602539,3523.1801453138123,0.0,0.0
tempfile.strace,strace_logs/tempfile.strace.log,7.0,10.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.008919954299926758,3812.678721300083,0.0,0.0
tesseract.strace,strace_logs/tesseract.strace.log,32.0,89.0,0.0,0.0,0.0,0.0,165.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06768488883972168,4241.237443244062,0.0,0.0
test.strace,strace_logs/test.strace.log,5.0,12.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.011074066162109375,3161.537375129177,0.0,0.0
text2image.strace,strace_logs/text2image.strace.log,72.0,204.0,0.0,0.0,0.0,0.0,379.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.15989112854003906,4103.7917307852895,0.0,0.0
tic.strace,strace_logs/tic.strace.log,8.0,13.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01042795181274414,4412.220997759386,0.0,0.0
timedatectl.strace,strace_logs/timedatectl.strace.log,30.0,104.0,0.0,0.0,0.0,0.0,141.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.061154842376708984,4612.245635511614,0.0,0.0
timeout.strace,strace_logs/timeout.strace.log,8.0,19.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.012259960174560547,3671.4850064174866,0.0,0.0
tload.strace,strace_logs/tload.strace.log,26.0,46.0,0.0,0.0,0.0,0.0,65.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,10.033926963806152,15.351310361280198,0.0,0.0
tmux.strace,strace_logs/tmux.strace.log,14.0,82.0,17.0,0.0,0.0,7.0,56.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07056307792663574,2551.909133912009,0.0,0.1717171717171717
toe.strace,strace_logs/toe.strace.log,7.0,21.0,0.0,0.0,0.0,0.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.012336969375610352,4459.145134795633,0.0,0.0
top.strace,strace_logs/top.strace.log,34.0,98.0,0.0,0.0,0.0,0.0,77.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05381894111633301,4014.456889333859,0.0,0.0
touch.strace,strace_logs/touch.strace.log,11.0,19.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.010591983795166016,4532.728987529825,0.0,0.0
tput.strace,strace_logs/tput.strace.log,10.0,19.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.013172149658203125,3872.80538662033,0.0,0.0
tr.strace,strace_logs/tr.strace.log,11.0,19.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.010892152786254883,4407.842333369815,0.0,0.0
tred.strace,strace_logs/tred.strace.log,8.0,14.0,0.0,0.0,0.0,0.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.010070085525512695,4866.897104434501,0.0,0.0
troff.strace,strace_logs/troff.strace.log,250.0,343.0,0.0,0.0,0.0,0.0,63.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13718891143798828,4790.016787971053,0.0,0.0
true.strace,strace_logs/true.strace.log,5.0,7.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0069081783294677734,3909.4109749784297,0.0,0.0
truncate.strace,strace_logs/truncate.strace.log,11.0,19.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.010378122329711914,4626.114107836155,0.0,0.0
tset.strace,strace_logs/tset.strace.log,8.0,11.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.015471935272216797,2521.693068696644,0.0,0.0
tsort.strace,strace_logs/tsort.strace.log,6.0,14.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00932002067565918,4078.2441738507587,0.0,0.0
tty.strace,strace_logs/tty.strace.log,8.0,20.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.011780977249145508,3905.599680246089,0.0,0.0
uclampset.strace,strace_logs/uclampset.strace.log,8.0,20.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.009525060653686523,4830.365572826713,0.0,0.0
uconv.strace,strace_logs/uconv.strace.log,12.0,26.0,0.0,0.0,0.0,0.0,51.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05549788475036621,1622.6834282032005,0.0,0.0
ul.strace,strace_logs/ul.strace.log,9.0,28.0,0.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03979611396789551,1584.069142148493,0.0,0.0
ulockmgr_server.strace,strace_logs/ulockmgr_server.strace.log,6.0,7.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.006504058837890625,4306.0041055718475,0.0,0.0
umount.strace,strace_logs/umount.strace.log,17.0,35.0,0.0,0.0,0.0,0.0,42.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.020086050033569336,4730.650670053533,0.0,0.0
uname.strace,strace_logs/uname.strace.log,6.0,13.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.015246152877807617,2427.8417283062536,0.0,0.0
unexpand.strace,strace_logs/unexpand.strace.log,6.0,14.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.012083053588867188,3145.9003946329913,0.0,0.0
unflatten.strace,strace_logs/unflatten.strace.log,8.0,14.0,0.0,0.0,0.0,0.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00955510139465332,5129.1507098834745,0.0,0.0
unicharset_extractor.strace,strace_logs/unicharset_extractor.strace.log,38.0,91.0,0.0,0.0,0.0,0.0,171.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06699919700622559,4493.591157055673,0.0,0.0
uniq.strace,strace_logs/uniq.strace.log,6.0,14.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.011153936386108398,3407.868990872753,0.0,0.0
unlink.strace,strace_logs/unlink.strace.log,11.0,19.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.010336875915527344,4644.569332964295,0.0,0.0
unpigz.strace,strace_logs/unpigz.strace.log,13.0,18.0,0.0,0.0,0.0,0.0,36.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04184293746948242,1626.124910257433,0.0,0.0
unrar-nonfree.strace,strace_logs/unrar-nonfree.strace.log,210.0,34.0,0.0,0.0,0.0,0.0,37.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.044428110122680664,6348.332785961523,0.0,0.0
unshare.strace,strace_logs/unshare.strace.log,29.0,103.0,4.0,0.0,0.0,4.0,74.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07959794998168945,2764.890276704467,0.0,0.037383177570093455
unzip.strace,strace_logs/unzip.strace.log,11.0,13.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02627396583557129,1789.8430050544007,0.0,0.0
unzipsfx.strace,strace_logs/unzipsfx.strace.log,18.0,17.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.013714075088500977,3865.642687018654,0.0,0.0
update-alternatives.strace,strace_logs/update-alternatives.strace.log,12.0,17.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01568603515625,2997.295719844358,0.0,0.0
update-mime-database.strace,strace_logs/update-mime-database.strace.log,16.0,37.0,0.0,0.0,0.0,0.0,77.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0948331356048584,1382.3737061889235,0.0,0.0
uptime.strace,strace_logs/uptime.strace.log,22.0,58.0,0.0,0.0,0.0,0.0,65.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.030278921127319336,5020.993921211978,0.0,0.0
users.strace,strace_logs/users.strace.log,5.0,16.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.013672113418579102,2853.5216845409363,0.0,0.0
utmpdump.strace,strace_logs/utmpdump.strace.log,9.0,20.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.012408018112182617,3788.8732586515,0.0,0.0
vdir.strace,strace_logs/vdir.strace.log,18.0,59.0,8.0,0.0,0.0,8.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.031884193420410156,3890.074387581132,0.0,0.11940298507462686
